logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano;year
rua deputado pedro pires ferreira;95;apto 0803 edf studio parque prince;327000,00;Gracas;Recife;PE;2001;1825,0;76,87;0,00742;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-20;Bom;Apartamento;0,00;67547;-8.038139;-34.903433;2023;2023
rua deputado pedro pires ferreira;95;apto 0606 edf studio parque prince;300000,00;Gracas;Recife;PE;2001;1825,0;74,64;0,0072;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-05;Bom;Apartamento;0,00;67547;-8.038139;-34.903433;2023;2023
rua deputado pedro pires ferreira;95;apto 1004 edf studio parque prince;325000,00;Gracas;Recife;PE;2001;1825,0;76,87;0,00742;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-08;Bom;Apartamento;0,00;67547;-8.038139;-34.903433;2023;2023
rua deputado pedro pires ferreira;95;apto 1403 edf studio parque prince;325000,00;Gracas;Recife;PE;2001;1825,0;76,87;0,00742;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-16;Bom;Apartamento;0,00;67547;-8.038139;-34.903433;2023;2023
rua deputado pedro pires ferreira;95;apto 1606 edf studio parque prince;306883,41;Gracas;Recife;PE;2001;1825,0;74,64;0,0072;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-18;Bom;Apartamento;0,00;67547;-8.038139;-34.903433;2023;2023
rua deputado pedro pires ferreira;95;apto 1903 edf studio parque prince;326611,45;Gracas;Recife;PE;2001;1825,0;76,87;0,00742;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-10;Bom;Apartamento;0,00;67547;-8.038139;-34.903433;2023;2023
rua xavier marques;234;apto 701 edf aurora da jaqueira;370000,00;Gracas;Recife;PE;2017;817,55;93,9;0,03517;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-23;Bom;Apartamento;0,00;65471;-8.039501;-34.901674;2023;2023
rua xavier marques;234;apto 101 edf aurora da jaqueira;393543,98;Gracas;Recife;PE;2017;817,55;93,9;0,03517;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-05;Bom;Apartamento;0,00;65471;-8.039501;-34.901674;2023;2023
rua xavier marques;234;apto 101 edf aurora da jaqueira;393543,98;Gracas;Recife;PE;2017;817,55;93,9;0,03517;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-22;Bom;Apartamento;180000,00;65471;-8.039501;-34.901674;2023;2023
rua do futuro;611;apto 0202 edf rossana;421900,00;Gracas;Recife;PE;1980;1445,0;117,94;0,03079;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-13;Bom;Apartamento;320000,00;25879;-8.040025;-34.901358;2023;2023
rua do futuro;611;apto 0502 edf rossana;380000,00;Gracas;Recife;PE;1980;1445,0;117,94;0,03079;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-15;Bom;Apartamento;213887,36;25879;-8.040025;-34.901358;2023;2023
rua do futuro;575;apto 0901 edf maria ângela;660000,00;Gracas;Recife;PE;1999;2025,0;184,78;0,02417;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-07;Bom;Apartamento;409039,03;25879;-8.040212;-34.901112;2023;2023
rua do futuro;551;apto 0901 edf príncipe de orleans;742691,74;Gracas;Recife;PE;1978;1875,0;270,1;0,03;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-17;Bom;Apartamento;500000,00;25879;-8.040365;-34.900944;2023;2023
rua do futuro;551;apto 1201 edf príncipe de orleans;767197,23;Gracas;Recife;PE;1978;1875,0;270,1;0,03;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-25;Bom;Apartamento;0,00;25879;-8.040365;-34.900944;2023;2023
rua do futuro;513;apto 101a edf duas marias;75000,00;Gracas;Recife;PE;1969;2394,7;117,0;0,02083;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;25879;-8.040546;-34.900725;2023;2023
rua do futuro;513;apto 101a edf duas marias;150000,00;Gracas;Recife;PE;1969;2394,7;117,0;0,02083;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-14;Bom;Apartamento;0,00;25879;-8.040546;-34.900725;2023;2023
rua do futuro;513;apto 101a edf duas marias;27500,00;Gracas;Recife;PE;1969;2394,7;117,0;0,02083;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;25879;-8.040546;-34.900725;2023;2023
rua do futuro;513;apto 101a edf duas marias;245000,00;Gracas;Recife;PE;1969;2394,7;117,0;0,02083;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-26;Bom;Apartamento;0,00;25879;-8.040546;-34.900725;2023;2023
rua do futuro;493;apto 0102 edf senhor do bonfim;266200,19;Gracas;Recife;PE;1971;540,0;131,4;0,03942;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-24;Bom;Apartamento;0,00;25879;-8.040721;-34.900542;2023;2023
rua do futuro;493;apto 0502 edf senhor do bonfim;280000,00;Gracas;Recife;PE;1971;540,0;131,4;0,03942;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-15;Bom;Apartamento;192000,00;25879;-8.040721;-34.900542;2023;2023
rua paulino gomes de souza;50;apto 401 torre 1;690000,00;Gracas;Recife;PE;2010;1530,0;160,91;0,01478;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-19;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2023;2023
rua paulino gomes de souza;50;apto 902 torre 1;548946,24;Gracas;Recife;PE;2010;1530,0;159,13;0,01462;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-20;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2023;2023
rua paulino gomes de souza;50;apto 701 torre 2;543284,98;Gracas;Recife;PE;2010;1530,0;160,91;0,01478;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-25;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2023;2023
rua paulino gomes de souza;50;apto 701 torre 2;543284,98;Gracas;Recife;PE;2010;1530,0;160,91;0,01478;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-19;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2023;2023
rua paulino gomes de souza;50;apto 1601 torre 2;598856,80;Gracas;Recife;PE;2010;1530,0;160,91;0,01478;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-05;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2023;2023
prc marcelino champagnat;90;apto 302 edf saint marcel;700000,00;Gracas;Recife;PE;2005;880,0;165,05;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-16;Bom;Apartamento;475300,00;66664;-8.041243;-34.900468;2023;2023
prc marcelino champagnat;90;apto 1001 edf saint marcel;620000,00;Gracas;Recife;PE;2005;880,0;165,05;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-07;Bom;Apartamento;0,00;66664;-8.041243;-34.900468;2023;2023
rua xavier marques;221;apto 701 edf porto seguro;412414,28;Gracas;Recife;PE;2005;741,46;122,59;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-27;Bom;Apartamento;0,00;65471;-8.039924;-34.901787;2023;2023
rua xavier marques;221;apto 1301 edf porto seguro;440078,91;Gracas;Recife;PE;2005;741,46;122,59;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-01;Bom;Apartamento;0,00;65471;-8.039924;-34.901787;2023;2023
rua xavier marques;221;apto 1301 edf porto seguro;440078,91;Gracas;Recife;PE;2005;741,46;122,59;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-05;Bom;Apartamento;147351,95;65471;-8.039924;-34.901787;2023;2023
rua xavier marques;165;apto 0302 edf jose guilherme serpa;670000,00;Gracas;Recife;PE;2003;845,87;109,9;0,02106;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;65471;-8.039713;-34.901288;2023;2023
rua xavier marques;165;apto 1103 edf jose guilherme serpa;440000,00;Gracas;Recife;PE;2003;845,87;109,96;0,02107;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-20;Bom;Apartamento;191000,00;65471;-8.039713;-34.901288;2023;2023
rua do futuro;391;apto 1402 edf saint remi;750000,00;Gracas;Recife;PE;1996;1216,0;214,91;0,03353;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-15;Bom;Apartamento;400000,00;25879;-8.041344;-34.899963;2023;2023
rua do futuro;391;apto 1401 edf saint remi;750000,00;Gracas;Recife;PE;1996;1216,0;214,91;0,03353;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-18;Bom;Apartamento;300000,00;25879;-8.041344;-34.899963;2023;2023
rua do futuro;391;apto 1401 edf saint remi;750000,00;Gracas;Recife;PE;1996;1216,0;214,91;0,03353;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-02;Bom;Apartamento;0,00;25879;-8.041344;-34.899963;2023;2023
rua do futuro;361;apto 0501 edf saint louis;715000,00;Gracas;Recife;PE;2001;1016,02;176,95;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-20;Bom;Apartamento;500000,00;25879;-8.041661;-34.899681;2023;2023
rua do futuro;361;apto 0602 edf saint louis;715000,00;Gracas;Recife;PE;2001;1016,02;176,95;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-01-02;Bom;Apartamento;537600,00;25879;-8.041661;-34.899681;2023;2023
rua do futuro;321;apto 1201 edf renan;471424,00;Gracas;Recife;PE;1986;749,76;168,07;0,04924;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-18;Bom;Apartamento;310000,00;25879;-8.041828;-34.899538;2023;2023
rua do futuro;305;apto 0902 edf banzo;490000,00;Gracas;Recife;PE;1976;962,0;130,0;0,03333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-11;Bom;Apartamento;90000,00;25879;-8.042;-34.899412;2023;2023
rua do futuro;305;apto 0902 edf banzo;490000,00;Gracas;Recife;PE;1976;962,0;130,0;0,03333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-29;Bom;Apartamento;0,00;25879;-8.042;-34.899412;2023;2023
rua do futuro;305;apto 0902 edf banzo;490000,00;Gracas;Recife;PE;1976;962,0;130,0;0,03333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-23;Bom;Apartamento;0,00;25879;-8.042;-34.899412;2023;2023
rua do futuro;255;apto 0501 edf escaler;350000,00;Gracas;Recife;PE;1980;481,6;108,5;0,08333;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-11;Bom;Apartamento;86000,00;25879;-8.042289;-34.899138;2023;2023
rua abelardo;120;apto 0102 ed. colonial;333000,00;Gracas;Recife;PE;1978;450,0;141,2;0,16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2023-11-21;Bom;Apartamento;0,00;256;-8.041947;-34.899872;2023;2023
rua do futuro;123;apto 0501 edf mykonos;571644,04;Graças;Recife;PE;1973;1122,27;234,72;0,03397;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-18;Bom;Apartamento;0,00;25879;-8.043349;-34.898698;2023;2023
rua do futuro;123;apto 1002 edf mykonos;481000,00;Gracas;Recife;PE;1973;1122,27;234,72;0,03397;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-07-31;Bom;Apartamento;70000,00;25879;-8.043349;-34.898698;2023;2023
rua alberto paiva;347;apto 701 edf fernando teixeira basto;559993,92;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-09;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 901 edf fernando teixeira basto;559993,92;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-03;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1002 edf fernando teixeira basto;824000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-25;Bom;Apartamento;587200,37;1791;;;2023;2023
rua alberto paiva;347;apto 103 edf fernando teixeira basto;760000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-07;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 302 edf fernando teixeira basto;780000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-11;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1203 edf fernando teixeira basto;850000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-29;Bom;Apartamento;623088,50;1791;;;2023;2023
rua alberto paiva;347;apto 401 edf fernando teixeira basto;550000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-02;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 102 edf fernando teixeira basto;805000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-28;Bom;Apartamento;544283,32;1791;;;2023;2023
rua alberto paiva;347;apto 702 edf fernando teixeira basto;795804,04;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 304 edf fernando teixeira basto;600000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-20;Bom;Apartamento;399912,41;1791;;;2023;2023
rua alberto paiva;347;apto 601 edf fernando teixeira basto;624000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-03;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 603 edf fernando teixeira basto;810000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-09;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 802 edf fernando teixeira basto;842896,23;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-18;Bom;Apartamento;481918,84;1791;;;2023;2023
rua alberto paiva;347;apto 402 edf fernando teixeira basto;785179,87;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-11;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 502 edf fernando teixeira basto;805000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-20;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 602 edf fernando teixeira basto;785179,87;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-20;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 602 edf fernando teixeira basto;785179,87;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-23;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 602 edf fernando teixeira basto;785179,87;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-23;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 202 edf fernando teixeira basto;800000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-10;Bom;Apartamento;542575,22;1791;;;2023;2023
rua alberto paiva;347;apto 403 edf fernando teixeira basto;810000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-29;Bom;Apartamento;615358,21;1791;;;2023;2023
rua alberto paiva;347;apto 503 edf fernando teixeira basto;839114,35;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-02;Bom;Apartamento;608103,03;1791;;;2023;2023
rua alberto paiva;347;apto 504 edf fernando teixeira basto;648561,79;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-17;Bom;Apartamento;398318,59;1791;;;2023;2023
rua alberto paiva;347;apto 604 edf fernando teixeira basto;552711,53;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-23;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 704 edf fernando teixeira basto;586043,91;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-28;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 803 edf fernando teixeira basto;800000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-26;Bom;Apartamento;512481,20;1791;;;2023;2023
rua alberto paiva;347;apto 1004 edf fernando teixeira basto;563311,04;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-28;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1102 edf fernando teixeira basto;801024,59;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-31;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1103 edf fernando teixeira basto;807787,68;Gracas;Recife;PE;2023;2010,47;152,69;0,01642;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-04;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1202 edf fernando teixeira basto;847964,80;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;571238,54;1791;;;2023;2023
rua alberto paiva;347;apto 1204 edf fernando teixeira basto;565000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-31;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1301 edf fernando teixeira basto;653557,17;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-17;Bom;Apartamento;484328,88;1791;;;2023;2023
rua alberto paiva;347;apto 1302 edf fernando teixeira basto;807787,68;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-15;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1304 edf fernando teixeira basto;570000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-08-31;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1303 edf fernando teixeira basto;810000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-30;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1403 edf fernando teixeira basto;815000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-01;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1602 edf fernando teixeira basto;850000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-14;Bom;Apartamento;636868,03;1791;;;2023;2023
rua alberto paiva;347;apto 1603 edf fernando teixeira basto;902000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;712000,00;1791;;;2023;2023
rua alberto paiva;347;apto 303 edf fernando teixeira basto;800000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-12-20;Bom;Apartamento;0,00;1791;;;2023;2023
rua alberto paiva;347;apto 1402 edf fernando teixeira basto;840000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-22;Bom;Apartamento;0,00;1791;;;2023;2023
rua antonio novais;250;apto 802 edf agra garden;275000,00;Gracas;Recife;PE;2010;836,0;59,4;0,02404;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-02;Bom;Apartamento;0,00;6017;-8.042895;-34.90076;2023;2023
rua antonio novais;250;apto 903 edf agra garden;327456,99;Gracas;Recife;PE;2010;836,0;82,31;0,03332;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-02-06;Bom;Apartamento;0,00;6017;-8.042895;-34.90076;2023;2023
rua antonio novais;250;apto 1102 edf agra garden;267000,00;Gracas;Recife;PE;2010;836,0;59,4;0,02404;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-01;Bom;Apartamento;125000,00;6017;-8.042895;-34.90076;2023;2023
rua doze de outubro;140;apto 0104 bloco a;367386,98;Gracas;Recife;PE;1974;2280,0;133,4;0,02016;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-18;Bom;Apartamento;0,00;20389;-8.043153;-34.899825;2023;2023
rua doze de outubro;140;apto 0301 bloco a;350000,00;Gracas;Recife;PE;1974;2280,0;142,29;0,0215;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-05;Bom;Apartamento;240000,00;20389;-8.043153;-34.899825;2023;2023
rua doze de outubro;140;apto 0402 bloco a;392000,00;Gracas;Recife;PE;1974;2280,0;142,29;0,0215;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-03-27;Bom;Apartamento;250000,00;20389;-8.043153;-34.899825;2023;2023
rua doze de outubro;140;apto 0503 bloco b;295000,00;Gracas;Recife;PE;1982;2280,0;133,4;0,02016;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-20;Bom;Apartamento;227463,45;20389;-8.043153;-34.899825;2023;2023
rua doze de outubro;140;apto 0602 bloco b;399547,24;Gracas;Recife;PE;1974;2280,0;142,29;0,0215;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-18;Bom;Apartamento;0,00;20389;-8.043153;-34.899825;2023;2023
rua esmeraldino bandeira;411;apto 0202 edf joão de souza;414000,00;Gracas;Recife;PE;1973;805,0;152,25;0,08333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-11-27;Bom;Apartamento;238000,00;22624;-8.043998;-34.898972;2023;2023
rua esmeraldino bandeira;395;apto 0601 edf príncipe eduardo;330393,84;Gracas;Recife;PE;2000;780,93;116,95;0,03571;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-27;Bom;Apartamento;0,00;22624;-8.044172;-34.898996;2023;2023
rua esmeraldino bandeira;375;apto 1003 edf guzo;455000,00;Gracas;Recife;PE;1994;1264,5;140,32;0,02054;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-09-20;Bom;Apartamento;0,00;22624;-8.044374;-34.899048;2023;2023
rua amelia;422;;2300000,00;Gracas;Recife;PE;1951;507,75;791,8;1,0;Médio;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2023-01-12;Bom;Edificação Especial;0,00;73237;-8.044792;-34.898986;2023;2023
rua adalberto camargo;58;apto 1102 edf plátano;460000,00;Gracas;Recife;PE;1980;1541,8;123,35;0,02272;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-30;Bom;Apartamento;0,00;612;-8.044375;-34.899464;2023;2023
rua do futuro;17;apto 0702 edf príncipe de bragança;576500,00;Gracas;Recife;PE;1980;1442,9;206,97;0,02822;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-31;Bom;Apartamento;0,00;25879;-8.044212;-34.89848;2023;2023
rua do futuro;17;apto 0501 edf príncipe de bragança;700000,00;Graças;Recife;PE;1980;1442,9;253,25;0,03454;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-05-17;Bom;Apartamento;0,00;25879;-8.044212;-34.89848;2023;2023
rua amelia;352;apto 0702 edf santa margarida;460000,00;Gracas;Recife;PE;1975;1575,0;176,75;0,025;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-06-22;Bom;Apartamento;233374,22;73237;-8.044712;-34.898431;2023;2023
rua amelia;352;apto 0702 edf santa margarida;450000,00;Gracas;Recife;PE;1975;1575,0;176,75;0,025;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-11;Bom;Apartamento;0,00;73237;-8.044712;-34.898431;2023;2023
rua antonio novais;241;apto 0202 edf village da fonte;285746,13;Gracas;Recife;PE;1982;780,0;94,19;0,04906;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-10-04;Bom;Apartamento;0,00;6017;-8.043186;-34.900984;2023;2023
rua antonio novais;241;apto 0401 edf village da fonte;370000,00;Gracas;Recife;PE;1982;780,0;131,58;0,06853;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2023-04-12;Bom;Apartamento;270000,00;6017;-8.043186;-34.900984;2023;2023
