logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano;year
rua conde pereira carneiro;625;apto 205 bloco c;324917,26;Imbiribeira;Recife;PE;2023;6547,61;84,83;0,00354;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-19;Bom;Apartamento;241526,00;50709;;;2024;2024
rua conde pereira carneiro;625;apto 806 bloco c;304000,00;Imbiribeira;Recife;PE;2023;6547,61;81,65;0,00341;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-08;Bom;Apartamento;243200,00;50709;;;2024;2024
rua conde pereira carneiro;625;apto 808 bloco c;316000,00;Imbiribeira;Recife;PE;2023;6547,61;84,83;0,00354;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-08;Bom;Apartamento;252800,00;50709;;;2024;2024
rua conde pereira carneiro;625;apto 908 bloco c;325000,00;Imbiribeira;Recife;PE;2023;6547,61;84,83;0,00354;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-08;Bom;Apartamento;282173,41;50709;;;2024;2024
rua pampulha;148;casa 2;350000,00;Imbiribeira;Recife;PE;2003;399,0;79,98;0,22081;Simples;Casa;RESIDENCIAL;2024-08-20;Bom;Casa;179008,00;48763;-8.109569;-34.913409;2024;2024
rua itauba;167;;759500,00;Imbiribeira;Recife;PE;1982;360,0;119,64;1,0;Simples;Casa;RESIDENCIAL;2024-01-04;Bom;Casa;0,00;31070;-8.109703;-34.909681;2024;2024
rua joaquim bandeira;403;;800000,00;Imbiribeira;Recife;PE;2004;290,0;181,81;1,0;Médio;Casa;RESIDENCIAL;2024-01-05;Bom;Casa;0,00;34550;-8.110405;-34.908509;2024;2024
rua joaquim bandeira;11;;525000,00;Imbiribeira;Recife;PE;1983;310,0;63,12;0,5736;Simples;Casa;RESIDENCIAL;2024-08-28;Bom;Casa;0,00;34550;-8.110393;-34.908612;2024;2024
rua cachoeira;448;;697813,56;Imbiribeira;Recife;PE;1982;360,0;292,85;1,0;Simples;Galpão;COMERCIAL COM LIXO ORGANICO;2024-03-19;Bom;Galpão;0,00;13048;-8.109867;-34.915509;2024;2024
rua rio oceanico;239;;650000,00;Imbiribeira;Recife;PE;1982;330,0;282,26;1,0;Simples;Edificação Especial;COMERCIAL SEM LIXO ORGANICO;2024-03-11;Bom;Edificação Especial;0,00;58300;-8.110243;-34.915831;2024;2024
rua itajai;451;apto 0102 edf olgamirta;146201,44;Imbiribeira;Recife;PE;1982;420,0;63,0;0,16237;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-03-04;Bom;Apartamento;0,00;31046;-8.110223;-34.913578;2024;2024
rua izabel de souza;533;apto 0101 edf itacaré;150000,00;Imbiribeira;Recife;PE;1989;547,2;75,67;0,09496;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-03-08;Bom;Apartamento;0,00;31879;-8.111086;-34.913041;2024;2024
av general mac arthur;285;sala 0201;380000,00;Imbiribeira;Recife;PE;1989;450,0;122,53;0,31437;Médio;Sala <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-07-01;Bom;Sala;0,00;40371;-8.111622;-34.904201;2024;2024
av general mac arthur;285;loja 1;440000,00;Imbiribeira;Recife;PE;1989;450,0;144,7;0,37125;Médio;Loja <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-07-01;Bom;Loja;0,00;40371;-8.111622;-34.904201;2024;2024
av general mac arthur;285;sala 0101;380000,00;Imbiribeira;Recife;PE;1989;450,0;122,53;0,31437;Médio;Sala <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-07-01;Bom;Sala;0,00;40371;-8.111622;-34.904201;2024;2024
av general mac arthur;235;apto 0102 edf elisa felix;225000,00;Imbiribeira;Recife;PE;1980;375,0;71,21;0,16773;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-08-05;Bom;Apartamento;0,00;40371;-8.111799;-34.903814;2024;2024
rua joaquim bandeira;635;apto 0209 edf calafate;116162,80;Imbiribeira;Recife;PE;1988;1200,0;47,78;0,025;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-10-10;Bom;Apartamento;0,00;34550;-8.112122;-34.903673;2024;2024
rua joaquim bandeira;412;;800000,00;Imbiribeira;Recife;PE;1992;240,0;180,0;1,0;Simples;Galpão;COMERCIAL SEM LIXO ORGANICO;2024-03-18;Bom;Galpão;0,00;34550;-8.110747;-34.908471;2024;2024
rua jorge de lima;410;;410991,72;Imbiribeira;Recife;PE;1997;363,0;191,87;1,0;Simples;Casa;RESIDENCIAL;2024-09-23;Bom;Casa;0,00;35106;-8.111235;-34.907763;2024;2024
rua adalberto marroquim;724;;463095,56;Imbiribeira;Recife;PE;1999;360,0;116,5;1,0;Simples;Casa;COMERCIAL COM LIXO ORGANICO;2024-12-03;Regular;Casa;0,00;639;-8.11141;-34.908759;2024;2024
rua munhoz de melo;111;apto 0203 edf milton malheiros;125248,28;Imbiribeira;Recife;PE;1985;364,0;46,7;0,08555;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-12-06;Bom;Apartamento;0,00;45373;-8.111482;-34.908178;2024;2024
rua munhoz de melo;111;apto 0103 edf milton malheiros;126000,00;Imbiribeira;Recife;PE;1984;364,0;46,7;0,08555;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-05-13;Bom;Apartamento;0,00;45373;-8.111482;-34.908178;2024;2024
rua guarabira;126;;3000000,00;Imbiribeira;Recife;PE;1994;1800,0;1573,69;1,0;Médio;Galpão;COMERCIAL COM LIXO ORGANICO;2024-09-23;Bom;Galpão;0,00;27863;;;2024;2024
rua barao de agua branca;376;apto 0204 edf água branca;99123,87;Imbiribeira;Recife;PE;1980;625,0;33,72;0,04055;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-11-18;Bom;Apartamento;0,00;1406;-8.112194;-34.904818;2024;2024
rua barao de agua branca;376;apto 0205 edf água branca;99123,87;Imbiribeira;Recife;PE;1980;625,0;33,72;0,04055;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-11-18;Bom;Apartamento;0,00;1406;-8.112194;-34.904818;2024;2024
rua barao de agua branca;396;apto 1;215000,00;Imbiribeira;Recife;PE;1984;600,0;87,92;0,12117;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-11-13;Bom;Apartamento;0,00;1406;-8.112099;-34.90502;2024;2024
rua barao de agua branca;426;;528000,00;Imbiribeira;Recife;PE;1983;300,0;228,0;1,0;Médio;Casa;COMERCIAL COM LIXO ORGANICO;2024-02-21;Bom;Casa;0,00;1406;-8.111982;-34.905267;2024;2024
rua joaquim bandeira;624;apto 0206 edf emerson i;90000,00;Imbiribeira;Recife;PE;1989;600,0;35,48;0,03902;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-09-23;Bom;Apartamento;0,00;34550;-8.112366;-34.903926;2024;2024
rua joaquim bandeira;718;apto 0103 edf concris;130000,00;Imbiribeira;Recife;PE;1986;300,0;47,89;0,08349;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-06-17;Bom;Apartamento;0,00;34550;-8.112769;-34.90309;2024;2024
rua joaquim bandeira;718;apto 0103 edf concris;130000,00;Imbiribeira;Recife;PE;1986;300,0;47,89;0,08349;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-06-18;Bom;Apartamento;0,00;34550;-8.112769;-34.90309;2024;2024
rua barao de agua branca;186;apto 0304 edf santos dumont;270000,00;Imbiribeira;Recife;PE;1980;600,0;118,19;0,09124;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-03-14;Bom;Apartamento;0,00;1406;-8.112478;-34.904219;2024;2024
rua barao de agua branca;303;apto 0302 edf francisco ferreira;280000,00;Imbiribeira;Recife;PE;1991;750,0;74,66;0,0625;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-09-04;Bom;Apartamento;250000,00;1406;-8.112817;-34.904334;2024;2024
rua barao de agua branca;273;;809000,00;Imbiribeira;Recife;PE;2006;381,6;247,59;1,0;Simples;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-10-10;Bom;Loja;0,00;1406;-8.112931;-34.90409;2024;2024
rua barao de agua branca;95;apto 0102 edf romero cunha;294801,15;Imbiribeira;Recife;PE;1988;396,0;112,45;0,16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-02-08;Bom;Apartamento;139265,60;1406;-8.113175;-34.903602;2024;2024
av antonio torres galvao;158;;22806672,00;Imbiribeira;Recife;PE;2007;4932,0;4750,16;1,0;Superior;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2024-11-13;Bom;Edificação Especial;0,00;6300;-8.113383;-34.90386;2024;2024
rua antonio paes barreto;340;;506000,00;Imbiribeira;Recife;PE;1946;364,0;341,9;1,0;Simples;Galpão;COMERCIAL COM LIXO ORGANICO;2024-08-02;Bom;Galpão;0,00;6033;-8.113561;-34.907434;2024;2024
av antonio torres galvao;283;anexo 1;20980000,00;Imbiribeira;Recife;PE;2017;10815,9;3490,29;0,47756;Superior;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2024-01-18;Bom;Centro Comercial/Serviços;0,00;6300;-8.113508;-34.905059;2024;2024
av marechal mascarenhas de moraes;2414;galpao indaia;76147080,00;Imbiribeira;Recife;PE;2009;31593,24;4043,27;0,5099;Médio;Edificação Especial;COMERCIAL SEM LIXO ORGANICO;2024-11-19;Bom;Edificação Especial;0,00;43451;-8.113535;-34.914544;2024;2024
av marechal mascarenhas de moraes;3402;;20350778,00;Imbiribeira;Recife;PE;2008;24427,42;17271,29;1,0;Médio;Loja <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-11-11;Bom;Loja;0,00;43451;-8.114328;-34.914616;2024;2024
rua itapagipe;19;;420000,00;Imbiribeira;Recife;PE;1983;398,75;158,35;1,0;Simples;Casa;COMERCIAL COM LIXO ORGANICO;2024-03-12;Bom;Casa;0,00;31232;-8.112741;-34.911697;2024;2024
rua jose da silva lucena;476;;738000,00;Imbiribeira;Recife;PE;1997;360,0;300,0;1,0;Simples;Galpão;COMERCIAL COM LIXO ORGANICO;2024-07-24;Bom;Galpão;0,00;36730;-8.113729;-34.908525;2024;2024
rua jose da silva lucena;84;;429000,00;Imbiribeira;Recife;PE;2001;360,0;286,62;1,0;Simples;Galpão;COMERCIAL COM LIXO ORGANICO;2024-07-17;Bom;Galpão;0,00;36730;-8.115231;-34.905415;2024;2024
rua jose da silva lucena;84;;429000,00;Imbiribeira;Recife;PE;2001;360,0;286,62;1,0;Simples;Galpão;COMERCIAL COM LIXO ORGANICO;2024-09-11;Bom;Galpão;0,00;36730;-8.115231;-34.905415;2024;2024
rua sargento silvino macedo;471;;415000,00;Imbiribeira;Recife;PE;1982;429,0;272,62;1,0;Médio;Casa;COMERCIAL COM LIXO ORGANICO;2024-03-19;Bom;Casa;0,00;55573;-8.114263;-34.90699;2024;2024
rua sao judas tadeu;224;apto 03 edf like clube boa viagem - bloco a;247249,96;Imbiribeira;Recife;PE;2024;2415,0;61,34;0,00501;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-26;Bom;Apartamento;197799,96;37095;;;2024;2024
rua sao judas tadeu;224;apto 602 edf like clube boa viagem - bloco a;314300,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-23;Bom;Apartamento;281028,81;37095;;;2024;2024
rua sao judas tadeu;224;apto 702 edf like clube boa viagem - bloco a;332000,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-01;Bom;Apartamento;224920,41;37095;;;2024;2024
rua sao judas tadeu;224;apto 703 edf like clube boa viagem - bloco a;305500,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-02;Bom;Apartamento;244400,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 704 edf like clube boa viagem - bloco a;319000,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-27;Bom;Apartamento;255200,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 801 edf like clube boa viagem - bloco a;335600,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-27;Bom;Apartamento;319000,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 1404 edf like clube boa viagem - bloco a;335600,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-23;Bom;Apartamento;260541,38;37095;;;2024;2024
rua sao judas tadeu;224;apto 02 edf like clube boa viagem - bloco b;247250,00;Imbiribeira;Recife;PE;2024;2415,0;61,34;0,00501;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-10;Bom;Apartamento;192719,95;37095;;;2024;2024
rua sao judas tadeu;224;apto 03 edf like clube boa viagem - bloco b;247250,00;Imbiribeira;Recife;PE;2024;2415,0;61,34;0,00501;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-01;Bom;Apartamento;197800,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 05 edf like clube boa viagem - bloco b;247250,00;Imbiribeira;Recife;PE;2024;2415,0;61,34;0,00501;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-11;Bom;Apartamento;235529,73;37095;;;2024;2024
rua sao judas tadeu;224;apto 1002 edf like clube boa viagem - bloco b;325200,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-07;Bom;Apartamento;260160,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 1102 edf like clube boa viagem - bloco b;312800,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-21;Bom;Apartamento;250240,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 1205 edf like clube boa viagem - bloco b;320500,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-24;Bom;Apartamento;207333,14;37095;;;2024;2024
rua sao judas tadeu;224;apto 1303 edf like clube boa viagem - bloco b;335600,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-23;Bom;Apartamento;117414,19;37095;;;2024;2024
rua sao judas tadeu;224;apto 1304 edf like clube boa viagem - bloco b;335600,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-27;Bom;Apartamento;268480,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 1305 edf like clube boa viagem - bloco b;335600,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-20;Bom;Apartamento;256400,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 1405 edf like clube boa viagem - bloco b;335600,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-28;Bom;Apartamento;268480,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 1505 edf like clube boa viagem - bloco b;335600,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-08;Bom;Apartamento;256400,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 1601 edf like clube boa viagem - bloco b;320500,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-23;Bom;Apartamento;256400,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 1603 edf like clube boa viagem - bloco b;303988,22;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-23;Bom;Apartamento;0,00;37095;;;2024;2024
rua sao judas tadeu;224;apto 1605 edf like clube boa viagem - bloco b;335600,00;Imbiribeira;Recife;PE;2024;2415,0;81,99;0,00628;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-05;Bom;Apartamento;216237,10;37095;;;2024;2024
rua sao judas tadeu;224;apto 1002 edf like clube boa viagem - bloco a;325200,00;Imbiribeira;Recife;PE;2024;2415,0;80,3;0,00619;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-06;Bom;Apartamento;204399,99;37095;;;2024;2024
rua prof pedro augusto carneiro leao;47;;400000,00;Imbiribeira;Recife;PE;2013;390,0;514,05;1,0;Médio;Galpão;COMERCIAL COM LIXO ORGANICO;2024-06-27;Bom;Galpão;0,00;50091;-8.115256;-34.908576;2024;2024
rua prof pedro augusto carneiro leao;47;;850000,00;Imbiribeira;Recife;PE;2013;390,0;514,05;1,0;Médio;Galpão;COMERCIAL COM LIXO ORGANICO;2024-10-22;Bom;Galpão;0,00;50091;-8.115256;-34.908576;2024;2024
rua alameda das hortencias;101;apto 1704 bloco a;297087,00;Imbiribeira;Recife;PE;2016;4100,22;78,2;0,00365;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-02;Bom;Apartamento;201500,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 201 bloco a;250000,00;Imbiribeira;Recife;PE;2016;4100,22;80,45;0,00376;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-17;Bom;Apartamento;192800,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 205 bloco a;250000,00;Imbiribeira;Recife;PE;2016;4100,22;78,36;0,00366;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-27;Bom;Apartamento;0,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 1408 bloco a;285000,00;Imbiribeira;Recife;PE;2016;4100,22;77,29;0,00361;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-30;Bom;Apartamento;178300,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 1502 bloco a;290000,00;Imbiribeira;Recife;PE;2016;4100,22;80,45;0,00376;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-09;Bom;Apartamento;175000,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 1504 bloco a;280000,00;Imbiribeira;Recife;PE;2016;4100,22;78,2;0,00365;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-07;Bom;Apartamento;190000,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 101 bloco b;280000,00;Imbiribeira;Recife;PE;2016;4100,22;80,45;0,00376;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-09;Bom;Apartamento;220708,86;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 302 bloco b;320000,00;Imbiribeira;Recife;PE;2016;4100,22;80,45;0,00376;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-08;Bom;Apartamento;240000,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 402 bloco b;280000,00;Imbiribeira;Recife;PE;2016;4100,22;80,45;0,00376;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-21;Bom;Apartamento;195000,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 801 bloco b;250000,00;Imbiribeira;Recife;PE;2016;4100,22;80,45;0,00376;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-11;Bom;Apartamento;192000,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 803 bloco b;287793,61;Imbiribeira;Recife;PE;2016;4100,22;78,2;0,00365;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-13;Bom;Apartamento;0,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 1303 bloco b;250000,00;Imbiribeira;Recife;PE;2016;4100,22;78,2;0,00365;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-02;Bom;Apartamento;110000,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 1704 bloco b;275000,00;Imbiribeira;Recife;PE;2016;4100,22;78,2;0,00365;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-05;Bom;Apartamento;200000,00;1708;-8.116197;-34.909317;2024;2024
rua alameda das hortencias;101;apto 404 bloco a;260000,00;Imbiribeira;Recife;PE;2016;4100,22;78,2;0,00365;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-09;Bom;Apartamento;124126,18;1708;-8.116197;-34.909317;2024;2024
rua presidente nilo pecanha;231;apto 0202 bloco gd;180000,00;Imbiribeira;Recife;PE;1990;7830,0;51,41;0,00357;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-11-05;Bom;Apartamento;0,00;46264;-8.117054;-34.91013;2024;2024
rua presidente nilo pecanha;231;apto 0307 bloco gf;126000,00;Imbiribeira;Recife;PE;1990;7830,0;51,41;0,00357;Simples;Apartamento <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-10-22;Bom;Apartamento;0,00;46264;-8.117054;-34.91013;2024;2024
rua presidente nilo pecanha;231;apto 0103 bloco gb;130000,00;Imbiribeira;Recife;PE;1990;7830,0;51,41;0,00357;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-08-09;Bom;Apartamento;0,00;46264;-8.117054;-34.91013;2024;2024
rua presidente nilo pecanha;231;apto 0104 bloco ga;123885,19;Imbiribeira;Recife;PE;1990;7830,0;51,41;0,00357;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-05-27;Bom;Apartamento;0,00;46264;-8.117054;-34.91013;2024;2024
rua presidente nilo pecanha;231;apto 0308 bloco gb;140000,00;Imbiribeira;Recife;PE;1990;7830,0;51,41;0,00357;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-07-30;Bom;Apartamento;114800,00;46264;-8.117054;-34.91013;2024;2024
rua presidente nilo pecanha;231;apto 0010 bloco gc;130000,00;Imbiribeira;Recife;PE;1990;7830,0;51,41;0,00357;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-11-18;Bom;Apartamento;0,00;46264;-8.117054;-34.91013;2024;2024
rua presidente nilo pecanha;231;apto 0108 bloco gc;140000,00;Imbiribeira;Recife;PE;1990;7830,0;51,41;0,00357;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-08-01;Bom;Apartamento;0,00;46264;-8.117054;-34.91013;2024;2024
av sul gov cid sampaio;5095;apto 308 edf shopping park residence i;241121,00;Imbiribeira;Recife;PE;2011;2568,99;64,5;0,00591;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-26;Bom;Apartamento;184000,00;56391;-8.116308;-34.909927;2024;2024
av sul gov cid sampaio;5095;apto 402 edf shopping park residence i;270000,00;Imbiribeira;Recife;PE;2011;2568,99;63,54;0,00582;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-10;Bom;Apartamento;189000,00;56391;-8.116308;-34.909927;2024;2024
av sul gov cid sampaio;5095;apto 509 edf shopping park residence i;205375,72;Imbiribeira;Recife;PE;2011;2568,99;64,05;0,00587;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-09;Bom;Apartamento;148580,77;56391;-8.116308;-34.909927;2024;2024
av sul gov cid sampaio;5095;apto 1108 edf shopping park residence i;285000,00;Imbiribeira;Recife;PE;2011;2568,99;64,5;0,00591;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-29;Bom;Apartamento;204600,00;56391;-8.116308;-34.909927;2024;2024
av sul gov cid sampaio;5095;apto 1708 edf shopping park residence i;260000,00;Imbiribeira;Recife;PE;2011;2568,99;64,5;0,00591;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-10;Bom;Apartamento;0,00;56391;-8.116308;-34.909927;2024;2024
av sul gov cid sampaio;5095;apto 1708 edf shopping park residence i;218000,00;Imbiribeira;Recife;PE;2011;2568,99;64,5;0,00591;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-19;Bom;Apartamento;0,00;56391;-8.116308;-34.909927;2024;2024
av sul gov cid sampaio;5095;apto 904 edf shopping park residence i;251999,99;Imbiribeira;Recife;PE;2011;2568,99;63,75;0,00584;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-25;Bom;Apartamento;0,00;56391;-8.116308;-34.909927;2024;2024
av sul gov cid sampaio;5095;apto 904 edf shopping park residence i;251999,99;Imbiribeira;Recife;PE;2011;2568,99;63,75;0,00584;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-14;Bom;Apartamento;0,00;56391;-8.116308;-34.909927;2024;2024
av sul gov cid sampaio;5061;apto 201 edf shopping park selective;280000,00;Imbiribeira;Recife;PE;2012;2512,56;76,59;0,00599;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-18;Bom;Apartamento;179200,00;56391;-8.115988;-34.909855;2024;2024
av sul gov cid sampaio;5061;apto 510 edf shopping park selective;260000,00;Imbiribeira;Recife;PE;2012;2512,56;77,21;0,00603;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-01;Bom;Apartamento;0,00;56391;-8.115988;-34.909855;2024;2024
av sul gov cid sampaio;5061;apto 604 edf shopping park selective;260000,00;Imbiribeira;Recife;PE;2012;2512,56;76,85;0,00601;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-20;Bom;Apartamento;0,00;56391;-8.115988;-34.909855;2024;2024
av sul gov cid sampaio;5061;apto 907 edf shopping park selective;230709,31;Imbiribeira;Recife;PE;2012;2512,56;72,69;0,00568;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-11;Bom;Apartamento;0,00;56391;-8.115988;-34.909855;2024;2024
av sul gov cid sampaio;5061;apto 907 edf shopping park selective;230709,31;Imbiribeira;Recife;PE;2012;2512,56;72,69;0,00568;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-20;Bom;Apartamento;0,00;56391;-8.115988;-34.909855;2024;2024
av sul gov cid sampaio;5061;apto 907 edf shopping park selective;230709,31;Imbiribeira;Recife;PE;2012;2512,56;72,69;0,00568;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-23;Bom;Apartamento;0,00;56391;-8.115988;-34.909855;2024;2024
av sul gov cid sampaio;5061;apto 1309 edf shopping park selective;260000,00;Imbiribeira;Recife;PE;2012;2512,56;77,21;0,00603;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-09;Bom;Apartamento;101715,00;56391;-8.115988;-34.909855;2024;2024
av sul gov cid sampaio;5061;apto 1401 edf shopping park selective;244307,83;Imbiribeira;Recife;PE;2012;2512,56;76,59;0,00599;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-13;Bom;Apartamento;0,00;56391;-8.115988;-34.909855;2024;2024
