logradouro;numero;complemento;valor_avaliacao;bairro;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;valores_financiados_sfh;cod_logradouro;latitude;longitude;ano;year;mes_transacao;ano_transacao;idade_imovel;valor_por_m2;tem_financiamento_sfh;categoria_valor;categoria_area;tem_coordenadas
rua cassilandia;67;apto 1907 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-22;Bom;Apartamento;168507.97;15547;;;2024;2024;4;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 704 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-21;Bom;Apartamento;125000.0;15547;;;2024;2024;2;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 805 edf praça dos jacarandás;210107.99;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-09;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;4011.9914072942524;0;Low;Medium;0
rua cassilandia;67;apto 2405 edf praça dos jacarandás;250000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-21;Bom;Apartamento;166070.39;15547;;;2024;2024;8;2024;1;4773.725415314111;1;Medium-Low;Medium;0
rua cassilandia;67;apto 2405 edf praça dos jacarandás;248000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-03;Bom;Apartamento;175217.28;15547;;;2024;2024;6;2024;1;4735.535611991599;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1406 edf praça dos jacarandás;217480.37;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-22;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;4152.766278403667;0;Low;Medium;0
rua cassilandia;67;apto 2002 edf praça dos jacarandás;480774.68;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-11;Bom;Apartamento;360519.96;15547;;;2024;2024;3;2024;1;4407.946089667186;1;Medium-High;Large;0
rua cassilandia;67;apto 2004 edf praça dos jacarandás;240000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-08;Bom;Apartamento;148502.93;15547;;;2024;2024;2;2024;1;4582.776398701547;1;Medium-Low;Medium;0
rua cassilandia;67;apto 2007 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-08;Bom;Apartamento;131376.82;15547;;;2024;2024;2;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 2201 edf praça dos jacarandás;505786.12;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-06;Bom;Apartamento;383530.96;15547;;;2024;2024;2;2024;1;4141.714051752375;1;Medium-High;Large;0
rua cassilandia;67;apto 2403 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-15;Bom;Apartamento;112902.92;15547;;;2024;2024;2;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1804 edf praça dos jacarandás;226070.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-30;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;4316.784418560244;0;Low;Medium;0
rua cassilandia;67;apto 404 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-26;Bom;Apartamento;97500.0;15547;;;2024;2024;3;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 203 edf praça dos jacarandás;202985.53;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-20;Bom;Apartamento;0.0;15547;;;2024;2024;5;2024;1;3875.98873400802;0;Low;Medium;0
rua cassilandia;67;apto 303 edf praça dos jacarandás;227000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-02;Bom;Apartamento;142981.38;15547;;;2024;2024;6;2024;1;4334.542677105213;1;Low;Medium;0
rua cassilandia;67;apto 705 edf praça dos jacarandás;208903.79;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-22;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;3988.997326713768;0;Low;Medium;0
rua cassilandia;67;apto 905 edf praça dos jacarandás;211319.14;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-10;Bom;Apartamento;0.0;15547;;;2024;2024;7;2024;1;4035.1181974412834;0;Low;Medium;0
rua cassilandia;67;apto 1305 edf praça dos jacarandás;260000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-04;Bom;Apartamento;0.0;15547;;;2024;2024;9;2024;1;4964.674431926675;0;Medium-Low;Medium;0
rua cassilandia;67;apto 1305 edf praça dos jacarandás;216233.92;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-19;Bom;Apartamento;0.0;15547;;;2024;2024;7;2024;1;4128.965438227993;0;Low;Medium;0
rua cassilandia;67;apto 1707 edf praça dos jacarandás;240000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-30;Bom;Apartamento;0.0;15547;;;2024;2024;9;2024;1;4582.776398701547;0;Medium-Low;Medium;0
rua cassilandia;67;apto 2504 edf praça dos jacarandás;231674.81;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-17;Bom;Apartamento;0.0;15547;;;2024;2024;6;2024;1;4423.807714340272;0;Medium-Low;Medium;0
rua cassilandia;67;apto 2504 edf praça dos jacarandás;231674.81;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-19;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;4423.807714340272;0;Medium-Low;Medium;0
rua cassilandia;67;apto 1002 edf praça dos jacarandás;489600.0;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-10;Bom;Apartamento;0.0;15547;;;2024;2024;7;2024;1;4488.860364903273;0;Medium-High;Large;0
rua cassilandia;67;apto 1202 edf praça dos jacarandás;371250.79;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-19;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;3403.7846337214633;0;Medium-High;Large;0
rua cassilandia;67;apto 1302 edf praça dos jacarandás;373390.82;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-25;Bom;Apartamento;0.0;15547;;;2024;2024;4;2024;1;3423.405336022738;0;Medium-High;Large;0
rua cassilandia;67;apto 1303 edf praça dos jacarandás;219817.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-09;Bom;Apartamento;0.0;15547;;;2024;2024;4;2024;1;4197.383998472408;0;Low;Medium;0
rua cassilandia;67;apto 1401 edf praça dos jacarandás;375543.18;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-06;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;3443.13908499129;0;Medium-High;Large;0
rua cassilandia;67;apto 706 edf praça dos jacarandás;208903.79;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-22;Bom;Apartamento;0.0;15547;;;2024;2024;4;2024;1;3988.997326713768;0;Low;Medium;0
rua cassilandia;67;apto 1206 edf praça dos jacarandás;214994.61;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-08;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;4105.300935650182;0;Low;Medium;0
rua cassilandia;67;apto 1402 edf praça dos jacarandás;520000.0;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-12;Bom;Apartamento;364000.0;15547;;;2024;2024;6;2024;1;4767.580452920143;1;Medium-High;Large;0
rua cassilandia;67;apto 202 edf praça dos jacarandás;432547.16;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-26;Bom;Apartamento;129140.21;15547;;;2024;2024;2;2024;1;3541.9846053062556;1;Medium-High;Large;0
rua cassilandia;67;apto 302 edf praça dos jacarandás;433975.83;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-08;Bom;Apartamento;248749.19;15547;;;2024;2024;2;2024;1;3553.6835080248934;1;Medium-High;Large;0
rua cassilandia;67;apto 1403 edf praça dos jacarandás;217480.37;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-29;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;4152.766278403667;0;Low;Medium;0
rua cassilandia;67;apto 405 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-11;Bom;Apartamento;157301.86;15547;;;2024;2024;3;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 406 edf praça dos jacarandás;243000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-29;Bom;Apartamento;44717.96;15547;;;2024;2024;2;2024;1;4640.061103685316;1;Medium-Low;Medium;0
rua cassilandia;67;apto 703 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-08;Bom;Apartamento;159140.11;15547;;;2024;2024;3;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 904 edf praça dos jacarandás;245000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-22;Bom;Apartamento;160000.0;15547;;;2024;2024;2;2024;1;4678.2509070078295;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1001 edf praça dos jacarandás;367007.46;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-29;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;3364.8799853305222;0;Medium-High;Large;0
rua cassilandia;67;apto 2006 edf praça dos jacarandás;225111.44;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-08;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;4298.48080962383;0;Low;Medium;0
rua cassilandia;67;apto 1007 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-04;Bom;Apartamento;80504.78;15547;;;2024;2024;3;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1101 edf praça dos jacarandás;553800.0;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-12;Bom;Apartamento;370276.5;15547;;;2024;2024;3;2024;1;4534.883720930233;1;Medium-High;Large;0
rua cassilandia;67;apto 1507 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-21;Bom;Apartamento;125040.45;15547;;;2024;2024;2;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1601 edf praça dos jacarandás;466867.96;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-15;Bom;Apartamento;339391.95;15547;;;2024;2024;2;2024;1;3823.026203734032;1;Medium-High;Large;0
rua cassilandia;67;apto 2102 edf praça dos jacarandás;425283.63;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-30;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;3482.505977726826;0;Medium-High;Large;0
rua cassilandia;67;apto 1602 edf praça dos jacarandás;484228.92;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-29;Bom;Apartamento;200000.0;15547;;;2024;2024;2;2024;1;3965.1893219783815;1;Medium-High;Large;0
rua cassilandia;67;apto 1801 edf praça dos jacarandás;418013.13;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-08;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;3422.9702751392074;0;Medium-High;Large;0
rua cassilandia;67;apto 2107 edf praça dos jacarandás;226409.07;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-12;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;4323.258926866527;0;Low;Medium;0
rua cassilandia;67;apto 2202 edf praça dos jacarandás;427735.13;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-08;Bom;Apartamento;380622.47;15547;;;2024;2024;2;2024;1;3502.5804945954796;1;Medium-High;Large;0
rua cassilandia;67;apto 2202 edf praça dos jacarandás;75000.0;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-01;Bom;Apartamento;0.0;15547;;;2024;2024;3;2024;1;614.1500163773337;0;Low;Large;0
rua cassilandia;67;apto 2204 edf praça dos jacarandás;227714.17;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-18;Bom;Apartamento;0.0;15547;;;2024;2024;11;2024;1;4348.179683024633;0;Low;Medium;0
rua cassilandia;67;apto 2507 edf praça dos jacarandás;250000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-18;Bom;Apartamento;100769.28;15547;;;2024;2024;3;2024;1;4773.725415314111;1;Medium-Low;Medium;0
rua cassilandia;67;apto 206 edf praça dos jacarandás;202985.53;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-22;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;3875.98873400802;0;Low;Medium;0
rua cassilandia;67;apto 506 edf praça dos jacarandás;221828.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-18;Bom;Apartamento;0.0;15547;;;2024;2024;4;2024;1;4235.783845713195;0;Low;Medium;0
rua cassilandia;67;apto 1204 edf praça dos jacarandás;214994.61;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-22;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;4105.300935650182;0;Low;Medium;0
rua cassilandia;67;apto 1504 edf praça dos jacarandás;220800.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-22;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;4216.154286805423;0;Low;Medium;0
rua cassilandia;67;apto 1607 edf praça dos jacarandás;220000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-14;Bom;Apartamento;150000.0;15547;;;2024;2024;5;2024;1;4200.878365476418;1;Low;Medium;0
rua cassilandia;67;apto 2005 edf praça dos jacarandás;245000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-20;Bom;Apartamento;150000.0;15547;;;2024;2024;5;2024;1;4678.2509070078295;1;Medium-Low;Medium;0
rua cassilandia;67;apto 2005 edf praça dos jacarandás;225111.44;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-19;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;4298.48080962383;0;Low;Medium;0
rua cassilandia;67;apto 207 edf praça dos jacarandás;250000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-09;Bom;Apartamento;180000.0;15547;;;2024;2024;9;2024;1;4773.725415314111;1;Medium-Low;Medium;0
rua cassilandia;67;apto 207 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-26;Bom;Apartamento;155743.59;15547;;;2024;2024;3;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 304 edf praça dos jacarandás;255000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-06;Bom;Apartamento;178500.0;15547;;;2024;2024;11;2024;1;4869.199923620394;1;Medium-Low;Medium;0
rua cassilandia;67;apto 304 edf praça dos jacarandás;204155.62;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-22;Bom;Apartamento;0.0;15547;;;2024;2024;8;2024;1;3898.3314874928396;0;Low;Medium;0
rua cassilandia;67;apto 701 edf praça dos jacarandás;480000.0;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-13;Bom;Apartamento;103269.63;15547;;;2024;2024;9;2024;1;4400.843495003209;1;Medium-High;Large;0
rua cassilandia;67;apto 1501 edf praça dos jacarandás;459653.12;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-09;Bom;Apartamento;332500.0;15547;;;2024;2024;9;2024;1;3763.946282345234;1;Medium-High;Large;0
rua cassilandia;67;apto 2406 edf praça dos jacarandás;230347.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-08;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;4398.453312965438;0;Medium-Low;Medium;0
rua cassilandia;67;apto 2505 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-22;Bom;Apartamento;149417.2;15547;;;2024;2024;5;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 606 edf praça dos jacarandás;237416.0;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-26;Bom;Apartamento;136789.94;15547;;;2024;2024;4;2024;1;4533.43517280886;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1104 edf praça dos jacarandás;250000.0;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-19;Bom;Apartamento;149845.21;15547;;;2024;2024;3;2024;1;4773.725415314111;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1404 edf praça dos jacarandás;247000.0;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-08;Bom;Apartamento;150000.0;15547;;;2024;2024;4;2024;1;4716.440710330342;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1502 edf praça dos jacarandás;441067.4;Várzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-06;Bom;Apartamento;262546.6;15547;;;2024;2024;5;2024;1;3611.7540124467737;1;Medium-High;Large;0
rua cassilandia;67;apto 1603 edf praça dos jacarandás;249000.0;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-24;Bom;Apartamento;149400.0;15547;;;2024;2024;4;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1901 edf praça dos jacarandás;481000.0;Várzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-22;Bom;Apartamento;169507.88;15547;;;2024;2024;4;2024;1;4410.011918951132;1;Medium-High;Large;0
rua cassilandia;67;apto 2502 edf praça dos jacarandás;494103.0;Várzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-22;Bom;Apartamento;355571.27;15547;;;2024;2024;4;2024;1;4046.0448738945297;1;Medium-High;Large;0
rua cassilandia;67;apto 105 edf praça dos jacarandás;201822.15;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-22;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;3853.7741073133475;0;Low;Medium;0
rua cassilandia;67;apto 104 edf praça dos jacarandás;201822.15;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-08;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;3853.7741073133475;0;Low;Medium;0
rua cassilandia;67;apto 605 edf praça dos jacarandás;249000.0;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-08;Bom;Apartamento;153481.91;15547;;;2024;2024;4;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1006 edf praça dos jacarandás;249000.0;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-22;Bom;Apartamento;88531.74;15547;;;2024;2024;4;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1203 edf praça dos jacarandás;250000.0;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-26;Bom;Apartamento;171945.72;15547;;;2024;2024;3;2024;1;4773.725415314111;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1606 edf praça dos jacarandás;240000.0;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-10;Bom;Apartamento;100000.0;15547;;;2024;2024;4;2024;1;4582.776398701547;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1703 edf praça dos jacarandás;221263.01;Várzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-24;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;4224.995417223602;0;Low;Medium;0
rua cassilandia;67;apto 2501 edf praça dos jacarandás;508592.54;Várzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-27;Bom;Apartamento;0.0;15547;;;2024;2024;2;2024;1;4164.694890271863;0;Medium-High;Large;0
rua cassilandia;67;apto 1906 edf praça dos jacarandás;255000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-19;Bom;Apartamento;161375.11;15547;;;2024;2024;12;2024;1;4869.199923620394;1;Medium-Low;Medium;0
rua cassilandia;67;apto 1906 edf praça dos jacarandás;223821.25;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-22;Bom;Apartamento;0.0;15547;;;2024;2024;4;2024;1;4273.844758449494;0;Low;Medium;0
rua cassilandia;67;apto 106 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-26;Bom;Apartamento;148054.54;15547;;;2024;2024;2;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 107 edf praça dos jacarandás;205368.92;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-03;Bom;Apartamento;0.0;15547;;;2024;2024;4;2024;1;3921.499331678442;0;Low;Medium;0
rua cassilandia;67;apto 204 edf praça dos jacarandás;202985.53;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-27;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;3875.98873400802;0;Low;Medium;0
rua cassilandia;67;apto 307 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-26;Bom;Apartamento;120324.0;15547;;;2024;2024;3;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 501 edf praça dos jacarandás;520000.0;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-27;Bom;Apartamento;344519.67;15547;;;2024;2024;3;2024;1;4767.580452920143;1;Medium-High;Large;0
rua cassilandia;67;apto 503 edf praça dos jacarandás;206516.06;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-22;Bom;Apartamento;0.0;15547;;;2024;2024;1;2024;1;3943.403857170136;0;Low;Medium;0
rua cassilandia;67;apto 601 edf praça dos jacarandás;440702.33;Varzea;2023;2557.45;109.07;0.00891;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-27;Bom;Apartamento;216413.27;15547;;;2024;2024;3;2024;1;4040.5457962776204;1;Medium-High;Large;0
rua cassilandia;67;apto 603 edf praça dos jacarandás;249000.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-26;Bom;Apartamento;156115.08;15547;;;2024;2024;3;2024;1;4754.630513652855;1;Medium-Low;Medium;0
rua cassilandia;67;apto 401 edf praça dos jacarandás;470000.0;Varzea;2023;2557.45;122.12;0.00956;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-16;Bom;Apartamento;350000.0;15547;;;2024;2024;7;2024;1;3848.673435964625;1;Medium-High;Large;0
rua cassilandia;67;apto 707 edf praça dos jacarandás;7443.79;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-11;Bom;Apartamento;0.0;15547;;;2024;2024;7;2024;1;142.13843803704412;0;Low;Medium;0
rua cassilandia;67;apto 707 edf praça dos jacarandás;211200.0;Varzea;2023;2557.45;52.37;0.00428;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-18;Bom;Apartamento;0.0;15547;;;2024;2024;6;2024;1;4032.8432308573615;0;Low;Medium;0
