logradouro;numero;complemento;valor_avaliacao;bairro;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;valores_financiados_sfh;cod_logradouro;latitude;longitude;ano;year;mes_transacao;ano_transacao;idade_imovel;valor_por_m2;tem_financiamento_sfh;categoria_valor;categoria_area;tem_coordenadas
rua setubal;446;apto 3 edf santa clara;490000.0;Boa Viagem;1968;650.0;98.0;0.16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-05-19;Regular;Apartamento;0.0;55093;-8.134762;-34.90238;2025;2025;5;2025;57;5000.0;0;Medium-High;Medium;1
rua setubal;446;apto 4 edf santa clara;490000.0;Boa Viagem;1968;650.0;98.0;0.16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-05-27;Regular;Apartamento;0.0;55093;-8.134762;-34.90238;2025;2025;5;2025;57;5000.0;0;Medium-High;Medium;1
rua setubal;446;apto 0006 edf santa clara;300000.0;Boa Viagem;1968;650.0;98.0;0.16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-04-07;Regular;Apartamento;0.0;55093;-8.134762;-34.90238;2025;2025;4;2025;57;3061.2244897959185;0;Medium-Low;Medium;1
rua setubal;446;apto 0005 edf santa clara;490000.0;Boa Viagem;1968;650.0;98.0;0.16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-04-27;Regular;Apartamento;0.0;55093;-8.134762;-34.90238;2025;2025;4;2025;57;5000.0;0;Medium-High;Medium;1
rua setubal;446;apto 1 edf santa clara;490000.0;Boa Viagem;1968;650.0;98.0;0.16666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-05-28;Regular;Apartamento;0.0;55093;-8.134762;-34.90238;2025;2025;5;2025;57;5000.0;0;Medium-High;Medium;1
rua setubal;542;apto 401 edf plaza versalhes;1250000.0;Boa Viagem;2012;1249.19;166.92;0.0238;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-06;Bom;Apartamento;800000.0;55093;-8.135618;-34.902643;2025;2025;5;2025;13;7488.617301701414;1;High;Large;1
rua setubal;542;apto 1302 edf plaza versalhes;1250000.0;Boa Viagem;2012;1249.19;166.92;0.0238;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;0.0;55093;-8.135618;-34.902643;2025;2025;4;2025;13;7488.617301701414;0;High;Large;1
rua setubal;596;apto 2101 edf natália dias;1810000.0;Boa Viagem;2000;2013.69;328.55;0.01787;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;0.0;55093;-8.1362;-34.902759;2025;2025;2;2025;25;5509.054938365545;0;High;Extra Large;1
rua setubal;596;apto 2101 edf natália dias;1810000.0;Boa Viagem;2000;2013.69;328.55;0.01787;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-25;Bom;Apartamento;0.0;55093;-8.1362;-34.902759;2025;2025;2;2025;25;5509.054938365545;0;High;Extra Large;1
rua setubal;596;apto 2101 edf natália dias;1810000.0;Boa Viagem;2000;2013.69;328.55;0.01787;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-04;Bom;Apartamento;0.0;55093;-8.1362;-34.902759;2025;2025;2;2025;25;5509.054938365545;0;High;Extra Large;1
rua setubal;638;apto 2002 edf amalia rodrigues;1950000.0;Boa Viagem;2008;2264.39;234.2;0.01723;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;0.0;55093;-8.136511;-34.902852;2025;2025;5;2025;17;8326.216908625107;0;High;Extra Large;1
rua feliciano jose de farias;180;apto 1101 edf rio negro;771348.94;Boa Viagem;1982;786.05;339.47;0.07927;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-28;Bom;Apartamento;496000.0;23752;-8.133252;-34.904957;2025;2025;5;2025;43;2272.2153356703093;1;High;Extra Large;1
rua aldemar da costa almeida;51;apto 0302 edf daniela;320000.0;Boa Viagem;1973;1195.93;129.05;0.05555;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-04-14;Bom;Apartamento;220000.0;2046;-8.132281;-34.905208;2025;2025;4;2025;52;2479.6590468810537;1;Medium-Low;Large;1
av boa viagem;4988;apto 1301 edf maria angela lucena;8000000.0;Boa Viagem;2011;3883.67;549.96;0.02442;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-12;Bom;Apartamento;0.0;11720;-8.132724;-34.90086;2025;2025;3;2025;14;14546.512473634446;0;High;Extra Large;1
av boa viagem;5030;apto 1201 edf luiz dias lins;4700000.0;Boa Viagem;2011;3895.03;325.72;0.0147;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-09;Bom;Apartamento;0.0;11720;-8.133004;-34.901034;2025;2025;5;2025;14;14429.571411027875;0;High;Extra Large;1
rua barao de souza leao;653;SEM COMPLEMENTO;3077613.25;Boa Viagem;2002;480.0;327.8;1.0;Médio;Loja <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-05-12;Bom;Loja;0.0;56260;-8.132098;-34.905953;2025;2025;5;2025;23;9388.692037827943;0;High;Extra Large;1
rua antonio vicente;648;apto 1004 edf. costa tropical;378600.69;Boa Viagem;2017;1500.0;98.06;0.00973;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-29;Bom;Apartamento;0.0;6343;-8.132999;-34.910114;2025;2025;1;2025;8;3860.908525392617;0;Medium-High;Medium;1
rua antonio vicente;648;apto 1004 edf. costa tropical;378600.69;Boa Viagem;2017;1500.0;98.06;0.00973;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-29;Bom;Apartamento;0.0;6343;-8.132999;-34.910114;2025;2025;1;2025;8;3860.908525392617;0;Medium-High;Medium;1
rua antonio vicente;648;apto 1103 edf. costa tropical;11778.71;Boa Viagem;2017;1500.0;102.5;0.01025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-20;Bom;Apartamento;0.0;6343;-8.132999;-34.910114;2025;2025;1;2025;8;114.91424390243901;0;Low;Large;1
rua antonio vicente;648;apto 606 edf. costa tropical;320000.0;Boa Viagem;2017;1500.0;95.69;0.00945;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;0.0;6343;-8.132999;-34.910114;2025;2025;4;2025;8;3344.1320932176823;0;Medium-Low;Medium;1
rua antonio vicente;648;apto 1203 edf. costa tropical;405000.0;Boa Viagem;2017;1500.0;106.34;0.01025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-25;Bom;Apartamento;0.0;6343;-8.132999;-34.910114;2025;2025;2;2025;8;3808.5386496144442;0;Medium-High;Large;1
rua visconde de jequitinhonha;1418;apto 1601 edf caravelas;883758.75;Boa Viagem;1992;1605.0;239.85;0.02345;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-18;Bom;Apartamento;0.0;32972;-8.133923;-34.903222;2025;2025;2;2025;33;3684.6310193871172;0;High;Extra Large;1
rua aquidaba;20;apto 0902 edf casa blanca;1150000.0;Boa Viagem;1977;1850.0;313.81;0.03016;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-26;Bom;Apartamento;0.0;6742;-8.133299;-34.90142;2025;2025;3;2025;48;3664.6378381823397;0;High;Extra Large;1
rua aquidaba;56;apto 0102 edf rio amazonas;790000.0;Boa Viagem;1989;1690.7;268.98;0.02522;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;0.0;6742;-8.133532;-34.9015;2025;2025;3;2025;36;2937.0213398765704;0;High;Extra Large;1
rua aquidaba;56;apto 1801 edf rio amazonas;1030000.0;Boa Viagem;1989;1690.7;268.98;0.02522;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;0.0;6742;-8.133532;-34.9015;2025;2025;1;2025;36;3829.2809874340096;0;High;Extra Large;1
rua aquidaba;70;apto 0702 edf edgar bezerra;800000.0;Boa Viagem;1977;1512.0;181.53;0.01865;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;400000.0;6742;-8.133764;-34.901577;2025;2025;3;2025;48;4406.985071338071;1;High;Large;1
rua aquidaba;88;apto 0904 edf parador de castilha;918767.92;Boa Viagem;1998;2112.0;207.41;0.01395;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-24;Bom;Apartamento;0.0;6742;-8.134054;-34.901571;2025;2025;1;2025;27;4429.718528518394;0;High;Extra Large;1
rua aquidaba;88;apto 0904 edf parador de castilha;918767.92;Boa Viagem;1998;2112.0;207.41;0.01395;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-24;Bom;Apartamento;0.0;6742;-8.134054;-34.901571;2025;2025;1;2025;27;4429.718528518394;0;High;Extra Large;1
av boa viagem;5152;apto 0032 edf coronado;814000.0;Boa Viagem;1969;899.0;174.67;0.03876;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;0.0;11720;-8.134191;-34.901136;2025;2025;5;2025;56;4660.216408083816;0;High;Large;1
av boa viagem;5212;apto 1205 edf jardim transatlântico;410000.0;Boa Viagem;1972;6847.5;139.09;0.00374;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;0.0;11720;-8.134742;-34.901622;2025;2025;2;2025;53;2947.731684520814;0;Medium-High;Large;1
av boa viagem;5212;apto 1103 edf jardim transatlântico;580000.0;Boa Viagem;1972;6847.5;148.17;0.00398;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-19;Bom;Apartamento;0.0;11720;-8.134742;-34.901622;2025;2025;2;2025;53;3914.4226226631577;0;Medium-High;Large;1
av boa viagem;5212;apto 1103 edf jardim transatlântico;580000.0;Boa Viagem;1972;6847.5;148.17;0.00398;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-28;Bom;Apartamento;0.0;11720;-8.134742;-34.901622;2025;2025;1;2025;53;3914.4226226631577;0;Medium-High;Large;1
av boa viagem;5090;apto 0601 edf lula cardoso ayres;2051000.0;Boa Viagem;1993;666.3;291.87;0.07883;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-11;Bom;Apartamento;0.0;11720;-8.133575;-34.900907;2025;2025;3;2025;32;7027.101106657074;0;High;Extra Large;1
av boa viagem;5110;apto 0301 edf montefiore;1700000.0;Boa Viagem;1989;1043.0;349.38;0.05254;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-25;Bom;Apartamento;0.0;11720;-8.133739;-34.900997;2025;2025;2;2025;36;4865.762207338715;0;High;Extra Large;1
rua padre cabral;190;apto 0101;120000.0;Boa Viagem;1971;480.0;117.25;0.25;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-03-26;Bom;Apartamento;0.0;12955;-8.134183;-34.90764;2025;2025;3;2025;54;1023.454157782516;0;Low;Large;1
rua padre cabral;190;apto 0101;200000.0;Boa Viagem;1971;480.0;117.25;0.25;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-01-09;Bom;Apartamento;0.0;12955;-8.134183;-34.90764;2025;2025;1;2025;54;1705.7569296375266;0;Low;Large;1
rua almirante tamandare;151;SEM COMPLEMENTO;1416000.0;Boa Viagem;1969;525.0;239.06;1.0;Médio;Casa;RESIDENCIAL;2025-02-25;Bom;Casa;0.0;59919;-8.13369;-34.908162;2025;2025;2;2025;56;5923.199196854346;0;High;Extra Large;1
rua belmonte;19;apto 0101 edf. fabiola;450000.0;Boa Viagem;1971;450.0;89.0;0.25;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-03-19;Regular;Apartamento;0.0;10723;-8.133242;-34.905435;2025;2025;3;2025;54;5056.179775280899;0;Medium-High;Medium;1
rua padre cabral;86;apto 1202 edf parador de barcelona;575000.0;Boa Viagem;2011;849.9;178.28;0.03124;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;0.0;12955;-8.13347;-34.905631;2025;2025;2;2025;14;3225.263630244559;0;Medium-High;Large;1
rua viriato correia;86;apto 1302 edf lucilo guerra;302043.7;Boa Viagem;2010;763.22;80.63;0.02146;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;0.0;65137;-8.133478;-34.909287;2025;2025;2;2025;15;3746.046136673695;0;Medium-Low;Medium;1
rua viriato correia;142;apto 2701 edf bosque de boa viagem;450000.0;Boa Viagem;2017;1973.43;82.96;0.00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-13;Bom;Apartamento;315000.0;65137;-8.133547;-34.909971;2025;2025;5;2025;8;5424.30086788814;1;Medium-High;Medium;1
rua viriato correia;142;apto 2706 edf bosque de boa viagem;75449.94;Boa Viagem;2017;1973.43;82.96;0.00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-29;Bom;Apartamento;0.0;65137;-8.133547;-34.909971;2025;2025;4;2025;8;909.4737222757957;0;Low;Medium;1
rua viriato correia;142;apto 2706 edf bosque de boa viagem;412154.94;Boa Viagem;2017;1973.43;82.96;0.00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;169762.35;65137;-8.133547;-34.909971;2025;2025;4;2025;8;4968.116441658631;1;Medium-High;Medium;1
rua viriato correia;142;apto 1706 edf bosque de boa viagem;385790.44;Boa Viagem;2017;1973.43;82.96;0.00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-03;Bom;Apartamento;180000.0;65137;-8.133547;-34.909971;2025;2025;2;2025;8;4650.318707810994;1;Medium-High;Medium;1
rua viriato correia;142;apto 2201 edf bosque de boa viagem;430000.0;Boa Viagem;2017;1973.43;82.96;0.00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;0.0;65137;-8.133547;-34.909971;2025;2025;4;2025;8;5183.2208293153335;0;Medium-High;Medium;1
rua viriato correia;142;apto 904 edf bosque de boa viagem;365797.82;Boa Viagem;2017;1973.43;82.93;0.00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-15;Bom;Apartamento;0.0;65137;-8.133547;-34.909971;2025;2025;4;2025;8;4410.922705896539;0;Medium-High;Medium;1
rua sa e souza;177;apto 0102 bloco esco;220000.0;Boa Viagem;1995;2630.63;55.6;0.02113;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;0.0;53317;-8.133542;-34.906145;2025;2025;5;2025;30;3956.8345323741005;0;Low;Medium;1
rua sa e souza;177;apto 0104 bloco inglaterra;230000.0;Boa Viagem;1995;2630.63;55.6;0.02113;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-01-15;Bom;Apartamento;0.0;53317;-8.133542;-34.906145;2025;2025;1;2025;30;4136.690647482014;0;Low;Medium;1
rua sa e souza;177;loja 4 bloco inglaterra;120000.0;Boa Viagem;1995;2630.63;21.93;0.00833;Médio;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-03-10;Bom;Loja;0.0;53317;-8.133542;-34.906145;2025;2025;3;2025;30;5471.956224350205;0;Low;Small;1
rua almirante tamandare;148;apto 1401 edf marta rodrigues;500000.0;Boa Viagem;2007;1008.0;93.75;0.0166;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-10;Bom;Apartamento;0.0;59919;-8.133758;-34.908523;2025;2025;3;2025;18;5333.333333333333;0;Medium-High;Medium;1
rua almirante tamandare;148;apto 1503 edf marta rodrigues;450000.0;Boa Viagem;2007;1008.0;94.41;0.01672;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-03;Bom;Apartamento;0.0;59919;-8.133758;-34.908523;2025;2025;1;2025;18;4766.444232602479;0;Medium-High;Medium;1
rua sa e souza;263;apto 1901 edf miramar classic;420000.0;Boa Viagem;2012;1289.73;75.87;0.00994;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;0.0;53317;-8.134466;-34.906098;2025;2025;2;2025;13;5535.7848952155;0;Medium-High;Medium;1
rua padre cabral;316;apto 0102 edf. joaquim onofre;230000.0;Boa Viagem;1990;360.0;66.19;0.16591;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-03-13;Bom;Apartamento;170000.0;12955;-8.134542;-34.908595;2025;2025;3;2025;35;3474.8451427708114;1;Low;Medium;1
rua padre cabral;348;apto 0008 edf alfa ritz;153000.0;Boa Viagem;1995;997.0;52.66;0.0332;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-04-04;Bom;Apartamento;0.0;12955;-8.134664;-34.90888;2025;2025;4;2025;30;2905.4310672236993;0;Low;Medium;1
rua dona uzinha nunes;65;apto 0101 edf amanda;321283.03;Boa Viagem;1980;420.0;132.38;0.16666;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-02-14;Bom;Apartamento;0.0;62588;-8.134504;-34.903804;2025;2025;2;2025;45;2426.975600543889;0;Medium-Low;Large;1
rua jose paraiso;26;apto 1802 edf costa brava;641412.45;Boa Viagem;2011;1230.0;138.13;0.01923;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;0.0;36455;-8.134877;-34.903541;2025;2025;5;2025;14;4643.541953232462;0;High;Large;1
rua jose paraiso;26;apto 2502 edf costa brava;671790.25;Boa Viagem;2011;1230.0;138.13;0.01923;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-31;Bom;Apartamento;0.0;36455;-8.134877;-34.903541;2025;2025;1;2025;14;4863.463766017519;0;High;Large;1
rua jose paraiso;88;apto 1102 edf. costa algarvia;749000.0;Boa Viagem;2022;780.0;120.04;0.02515;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-14;Bom;Apartamento;0.0;36455;;;2025;2025;1;2025;3;6239.586804398534;0;High;Large;0
rua jose paraiso;88;apto 1102 edf. costa algarvia;710000.0;Boa Viagem;2022;780.0;120.04;0.02515;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-28;Bom;Apartamento;461000.0;36455;;;2025;2025;3;2025;3;5914.6951016327885;1;High;Large;0
rua sylo bittencourt;284;loja 1 bloco bélgica;180000.0;Boa Viagem;1995;3060.0;21.34;0.00487;Médio;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-01-31;Bom;Loja;0.0;55301;-8.134782;-34.907393;2025;2025;1;2025;30;8434.864104967197;0;Low;Small;1
rua almirante tamandare;223;apto 0302 edf curumim;230000.0;Boa Viagem;1981;540.0;90.21;0.08333;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-04-02;Bom;Apartamento;0.0;59919;-8.134771;-34.907648;2025;2025;4;2025;44;2549.6064737833944;0;Low;Medium;1
rua sa e souza;286;apto 0201 bloco frança;200000.0;Boa Viagem;1995;8172.0;55.42;0.00454;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-03-24;Bom;Apartamento;0.0;53317;-8.134514;-34.906778;2025;2025;3;2025;30;3608.8054853843378;0;Low;Medium;1
rua sa e souza;286;apto 0107 bloco espanha;200000.0;Boa Viagem;1995;8172.0;55.42;0.00454;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-02-12;Bom;Apartamento;0.0;53317;-8.134514;-34.906778;2025;2025;2;2025;30;3608.8054853843378;0;Low;Medium;1
rua sa e souza;286;apto 3 bloco frança;200000.0;Boa Viagem;1995;8172.0;55.42;0.00454;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-02-11;Bom;Apartamento;133000.0;53317;-8.134514;-34.906778;2025;2025;2;2025;30;3608.8054853843378;1;Low;Medium;1
rua sa e souza;286;apto 0105 bloco frança;210000.0;Boa Viagem;1995;8172.0;55.42;0.00454;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-05-06;Bom;Apartamento;0.0;53317;-8.134514;-34.906778;2025;2025;5;2025;30;3789.2457596535546;0;Low;Medium;1
rua sa e souza;286;apto 0207 bloco itália;200000.0;Boa Viagem;1995;8172.0;55.42;0.00454;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;160000.0;53317;-8.134514;-34.906778;2025;2025;3;2025;30;3608.8054853843378;1;Low;Medium;1
rua horizonte;50;apto 503 edf porto horizonte;340000.0;Boa Viagem;2023;1025.0;62.46;0.01396;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-26;Bom;Apartamento;240000.0;74756;;;2025;2025;2;2025;2;5443.483829650977;1;Medium-Low;Medium;0
rua horizonte;50;apto 402 edf porto horizonte;344000.0;Boa Viagem;2023;1025.0;62.46;0.01396;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-27;Bom;Apartamento;0.0;74756;;;2025;2025;2;2025;2;5507.524815882164;0;Medium-Low;Medium;0
rua jose paraiso;103;apto 1302 edf castelo de laurier;550000.0;Boa Viagem;2000;793.8;176.64;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-28;Bom;Apartamento;360500.0;36455;-8.135038;-34.904272;2025;2025;3;2025;25;3113.6775362318845;1;Medium-High;Large;1
rua jose paraiso;103;apto 0702 edf castelo de laurier;620000.0;Boa Viagem;2000;793.8;176.64;0.03125;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-18;Bom;Apartamento;0.0;36455;-8.135038;-34.904272;2025;2025;3;2025;25;3509.9637681159425;0;High;Large;1
rua jose paraiso;25;apto 1702 edf costa iberica;770000.0;Boa Viagem;2006;882.0;135.03;0.02634;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-12;Bom;Apartamento;400000.0;36455;-8.135262;-34.903597;2025;2025;5;2025;19;5702.436495593572;1;High;Large;1
rua jose paraiso;25;apto 1901 edf costa iberica;740000.0;Boa Viagem;2006;882.0;133.78;0.02609;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-21;Bom;Apartamento;0.0;36455;-8.135262;-34.903597;2025;2025;5;2025;19;5531.469576917327;0;High;Large;1
rua jose moreira leal;34;apto 0604 edf golden star;335000.0;Boa Viagem;2000;882.0;81.69;0.01598;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-14;Bom;Apartamento;135000.0;36315;-8.135533;-34.903683;2025;2025;4;2025;25;4100.869139429551;1;Medium-Low;Medium;1
rua jose moreira leal;89;apto 1202 edf carlos pereira carneiro;420000.0;Boa Viagem;2000;806.0;101.43;0.02777;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;0.0;36315;-8.135722;-34.904379;2025;2025;1;2025;25;4140.786749482401;0;Medium-High;Large;1
rua jose moreira leal;89;apto 0301 edf carlos pereira carneiro;352000.0;Boa Viagem;2000;806.0;101.43;0.02777;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-24;Bom;Apartamento;0.0;36315;-8.135722;-34.904379;2025;2025;4;2025;25;3470.37365670906;0;Medium-Low;Large;1
rua jose moreira leal;71;apto 0102 edf. monte roselio;240000.0;Boa Viagem;1971;418.5;139.0;0.25;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-04-02;Bom;Apartamento;0.0;36315;-8.135777;-34.904211;2025;2025;4;2025;54;1726.6187050359713;0;Low;Large;1
rua professor mario castro;192;apto 0802 edf saint denis;760000.0;Boa Viagem;2000;1302.0;168.75;0.02272;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;0.0;43044;-8.136162;-34.903948;2025;2025;5;2025;25;4503.7037037037035;0;High;Large;1
rua barao de souza leao;1395;sala 0104 edf villa do sol;150000.0;Boa Viagem;1975;1560.0;94.24;0.0355;Simples;Sala <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-03-10;Bom;Sala;0.0;56260;-8.133224;-34.912437;2025;2025;3;2025;50;1591.6808149405774;0;Low;Medium;1
rua waldemar nery carneiro monteiro;68;SEM COMPLEMENTO;656000.0;Boa Viagem;1968;325.0;154.16;1.0;Simples;Casa;RESIDENCIAL;2025-05-15;Bom;Casa;350000.0;65609;-8.133616;-34.912261;2025;2025;5;2025;57;4255.319148936171;1;High;Large;1
rua camboim;75;SEM COMPLEMENTO;735902.56;Boa Viagem;1973;364.0;192.87;1.0;Simples;Casa;RESIDENCIAL;2025-04-09;Bom;Casa;0.0;13676;-8.133754;-34.912461;2025;2025;4;2025;52;3815.5366827396692;0;High;Large;1
rua camboim;75;SEM COMPLEMENTO;735902.56;Boa Viagem;1973;364.0;192.87;1.0;Simples;Casa;RESIDENCIAL;2025-04-08;Bom;Casa;0.0;13676;-8.133754;-34.912461;2025;2025;4;2025;52;3815.5366827396692;0;High;Large;1
rua capitao zuzinha;231;apto 1004 edf costa de lisboa;527696.73;Boa Viagem;2008;907.7;138.91;0.02416;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-11;Bom;Apartamento;0.0;65838;-8.134195;-34.904955;2025;2025;4;2025;17;3798.839032467065;0;Medium-High;Large;1
rua jose paraiso;189;SEM COMPLEMENTO;9111000.0;Boa Viagem;1997;2142.0;1959.14;1.0;Médio;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2025-03-13;Bom;Edificação Especial;0.0;36455;;;2025;2025;3;2025;28;4650.509917616913;0;High;Extra Large;0
rua capitao zuzinha;237;apto 0503 edf bosque dos girassóis;310000.0;Boa Viagem;1981;567.0;120.68;0.05419;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;100000.0;65838;-8.134603;-34.90558;2025;2025;5;2025;44;2568.7769307258864;1;Medium-Low;Large;1
rua capitao zuzinha;237;apto 0403 edf bosque dos girassóis;318000.0;Boa Viagem;1981;567.0;120.68;0.05419;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-28;Bom;Apartamento;0.0;65838;-8.134603;-34.90558;2025;2025;5;2025;44;2635.0679482930063;0;Medium-Low;Large;1
rua capitao zuzinha;237;apto 0403 edf bosque dos girassóis;318000.0;Boa Viagem;1981;567.0;120.68;0.05419;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-28;Bom;Apartamento;0.0;65838;-8.134603;-34.90558;2025;2025;5;2025;44;2635.0679482930063;0;Medium-Low;Large;1
rua antonio passos;200;apto 1502 edf costa de atapuz;735000.0;Boa Viagem;2014;1018.44;159.29;0.02173;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-24;Bom;Apartamento;265000.0;6041;-8.13552;-34.905072;2025;2025;1;2025;11;4614.2256262163355;1;High;Large;1
rua antonio passos;200;apto 501 edf costa de atapuz;740000.0;Boa Viagem;2014;1018.44;159.31;0.02173;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-14;Bom;Apartamento;0.0;6041;-8.13552;-34.905072;2025;2025;5;2025;11;4645.031699202812;0;High;Large;1
rua antonio passos;200;apto 301 edf costa de atapuz;724000.0;Boa Viagem;2014;1018.44;159.28;0.02173;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-18;Bom;Apartamento;500000.0;6041;-8.13552;-34.905072;2025;2025;2;2025;11;4545.454545454545;1;High;Large;1
